type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",hay hassani,1.0,63.0,63.0,2.0,1.0,1.0,10,680000.0
"appartements, à vendre",2 mars,4.0,122.0,122.0,3.0,2.0,2.0,10,1650000.0
"appartements, à vendre",sidi moumen,1.0,56.0,60.0,2.0,1.0,1.0,1,330000.0
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",maarif,5.0,75.0,80.0,2.0,1.0,1.0,20,850000.0
"appartements, à vendre",bourgogne,5.0,95.0,95.0,2.0,2.0,1.0,15,1450000.0
"appartements, à vendre",californie,1.0,53.0,53.0,2.0,1.0,1.0,5,550000.0
"appartements, à vendre",sidi bernoussi,4.0,56.0,56.0,2.0,2.0,1.0,1,280000.0
"appartements, à vendre",hay hassani,2.0,72.0,82.0,2.0,2.0,0.0,20,480000.0
"appartements, à vendre",aïn chock,2.0,105.0,105.0,3.0,1.0,1.0,15,1290000.0
"appartements, à vendre",sidi maarouf,1.0,81.0,81.0,2.0,2.0,2.0,10,850000.0
"appartements, à vendre",oulfa,2.0,51.0,51.0,2.0,1.0,1.0,10,380000.0
"appartements, à vendre",oulfa,4.0,54.0,54.0,3.0,1.0,1.0,5,330000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",oulfa,2.0,56.0,56.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",bourgogne,2.0,89.0,89.0,3.0,1.0,1.0,10,1350000.0
"appartements, à vendre",hay mohammadi,2.0,90.0,120.0,3.0,2.0,1.0,20,860000.0
"appartements, à vendre",les princesses,5.0,84.0,84.0,2.0,2.0,1.0,15,1150000.0
"appartements, à vendre",hay inara,1.0,75.0,80.0,2.0,1.0,1.0,15,300000.0
"appartements, à vendre",sidi bernoussi,4.0,53.0,53.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",sidi bernoussi,4.0,53.0,53.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",bourgogne,4.0,93.0,92.0,2.0,2.0,2.0,20,1395000.0
"appartements, à vendre",bourgogne,1.0,82.0,120.0,2.0,2.0,1.0,10,1750000.0
"appartements, à vendre",maarif,1.0,100.0,107.0,3.0,2.0,1.0,1,1620000.0
"appartements, à vendre",belvédère,1.0,55.0,55.0,1.0,1.0,1.0,15,560000.0
"appartements, à vendre",la gironde,5.0,104.0,104.0,3.0,2.0,1.0,15,1170000.0
"appartements, à vendre",al madina aljadida,2.0,68.0,70.0,2.0,1.0,1.0,10,600000.0
"appartements, à vendre",aïn sebaâ,2.0,93.0,100.0,2.0,2.0,2.0,15,790000.0
"appartements, à vendre",quartier des hôpitaux,3.0,80.0,80.0,2.0,2.0,1.0,5,1450000.0
"appartements, à vendre",sidi moumen,3.0,62.0,70.0,2.0,1.0,1.0,10,710000.0
"appartements, à vendre",oasis,1.0,105.0,105.0,3.0,2.0,1.0,5,18000.0
"appartements, à vendre",anfa,2.0,138.0,138.0,3.0,2.0,1.0,5,1750000.0
"appartements, à vendre",oulfa,2.0,76.0,76.0,2.0,1.0,1.0,10,12000.0
"appartements, à vendre",oulfa,2.0,56.0,56.0,2.0,1.0,1.0,20,330000.0
"appartements, à vendre",sidi moumen,3.0,65.0,65.0,3.0,2.0,1.0,10,420000.0
"appartements, à vendre",oulfa,0.0,75.0,80.0,2.0,1.0,2.0,5,3800000.0
"appartements, à vendre",sidi moumen,1.0,60.0,64.0,2.0,1.0,1.0,15,375000.0
"appartements, à vendre",oulfa,2.0,60.0,60.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",belvédère,2.0,152.0,152.0,3.0,2.0,2.0,15,2100000.0
"appartements, à vendre",gauthier,1.0,140.0,162.0,3.0,3.0,1.0,15,2150000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",aïn sebaâ,4.0,64.0,64.0,2.0,1.0,2.0,20,520000.0
"appartements, à vendre",belvédère,2.0,102.0,102.0,2.0,1.0,1.0,5,1200000.0
"appartements, à vendre",maarif,3.0,84.0,84.0,2.0,2.0,1.0,15,1380000.0
"appartements, à vendre",palmier,6.0,121.0,121.0,3.0,2.0,1.0,20,1450000.0
"appartements, à vendre",aïn borja,5.0,110.0,120.0,3.0,2.0,1.0,15,1200000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,1,540000.0
"appartements, à vendre",derb omar,1.0,119.0,119.0,3.0,1.0,1.0,15,1200000.0
"appartements, à vendre",anfa,8.0,260.0,260.0,5.0,3.0,2.0,10,3300000.0
"appartements, à vendre",oulfa,0.0,47.0,50.0,4.0,1.0,1.0,5,340000.0
"appartements, à vendre",centre ville,3.0,95.0,100.0,3.0,2.0,1.0,15,1200000.0
"appartements, à vendre",hay inara,3.0,99.0,99.0,3.0,2.0,1.0,15,10000.0
"appartements, à vendre",hay inara,3.0,99.0,99.0,3.0,2.0,1.0,15,10000.0
"appartements, à vendre",oulfa,2.0,56.0,56.0,2.0,1.0,1.0,5,340000.0
"appartements, à vendre",oulfa,2.0,52.0,52.0,2.0,1.0,1.0,10,345000.0
"appartements, à vendre",autre secteur,3.0,95.0,95.0,2.0,2.0,2.0,15,1400000.0
"appartements, à vendre",ferme bretone,2.0,88.0,88.0,2.0,2.0,1.0,1,1700000.0
"appartements, à vendre",sidi bernoussi,3.0,51.0,51.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",sidi maarouf,2.0,85.0,90.0,2.0,2.0,1.0,15,950000.0
"appartements, à vendre",hay mohammadi,1.0,70.0,93.0,3.0,1.0,1.0,15,620000.0
"appartements, à vendre",sbata,3.0,72.0,93.0,2.0,2.0,2.0,5,695000.0
"appartements, à vendre",al madina aljadida,3.0,58.0,58.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",mers sultan,2.0,94.0,169.0,2.0,1.0,1.0,15,1000000.0
"appartements, à vendre",autre secteur,3.0,56.0,56.0,2.0,1.0,1.0,5,330000.0
"appartements, à vendre",bourgogne,4.0,89.0,95.0,2.0,2.0,2.0,15,1400000.0
"appartements, à vendre",aïn chock,3.0,57.0,57.0,2.0,1.0,1.0,10,50.0
"appartements, à vendre",aïn borja,2.0,128.0,128.0,3.0,3.0,1.0,10,1500000.0
"appartements, à vendre",aïn chock,3.0,58.0,58.0,2.0,1.0,1.0,10,50.0
"appartements, à vendre",aïn borja,1.0,80.0,80.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",bourgogne,3.0,73.0,81.0,1.0,1.0,1.0,15,12000.0
"appartements, à vendre",sidi maarouf,0.0,102.0,102.0,2.0,1.0,1.0,10,890000.0
"appartements, à vendre",aïn sebaâ,1.0,64.0,64.0,2.0,1.0,1.0,5,690000.0
"appartements, à vendre",sidi bernoussi,0.0,64.0,64.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",centre ville,1.0,60.0,60.0,1.0,1.0,1.0,20,250000.0
"appartements, à vendre",aïn sebaâ,4.0,60.0,60.0,3.0,2.0,1.0,10,340000.0
"appartements, à vendre",oulfa,3.0,53.0,53.0,2.0,1.0,1.0,5,420000.0
"appartements, à vendre",la gironde,4.0,101.0,136.0,2.0,2.0,1.0,10,1250000.0
"appartements, à vendre",sidi bernoussi,1.0,70.0,82.0,2.0,1.0,1.0,1,380000.0
"appartements, à vendre",maarif,5.0,120.0,130.0,3.0,1.0,1.0,15,2000000.0
"appartements, à vendre",sidi moumen,4.0,62.0,62.0,2.0,1.0,1.0,10,420000.0
"appartements, à vendre",oulfa,4.0,56.0,56.0,2.0,1.0,1.0,15,270000.0
"appartements, à vendre",beauséjour,2.0,99.0,112.0,2.0,2.0,2.0,15,1360000.0
"appartements, à vendre",lissasfa,2.0,54.0,55.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",gauthier,1.0,235.0,250.0,6.0,2.0,2.0,20,3500000.0
"appartements, à vendre",sidi othmane,1.0,56.0,56.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",hay mohammadi,3.0,65.0,60.0,2.0,1.0,1.0,20,430000.0
"appartements, à vendre",ben m'sick,2.0,92.0,112.0,2.0,1.0,1.0,15,700000.0
"appartements, à vendre",oulfa,3.0,76.0,76.0,2.0,1.0,1.0,10,12000.0
"appartements, à vendre",sidi bernoussi,0.0,96.0,96.0,2.0,2.0,2.0,10,960000.0
"appartements, à vendre",oulfa,2.0,56.0,56.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",hay sadri,1.0,100.0,100.0,2.0,1.0,2.0,15,650000.0
"appartements, à vendre",hay inara,3.0,55.0,55.0,2.0,1.0,1.0,15,560000.0
"appartements, à vendre",sbata,0.0,108.0,107.0,3.0,1.0,2.0,20,1000000.0
"appartements, à vendre",hay mohammadi,5.0,64.0,64.0,2.0,1.0,1.0,15,450000.0
"appartements, à vendre",autre secteur,1.0,69.0,69.0,3.0,1.0,1.0,5,360000.0
"appartements, à vendre",oulfa,1.0,65.0,65.0,3.0,1.0,1.0,10,500000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,280000.0
"appartements, à vendre",lissasfa,2.0,55.0,55.0,2.0,1.0,1.0,5,360000.0
"appartements, à vendre",sidi moumen,3.0,81.0,81.0,3.0,2.0,1.0,10,670000.0
"appartements, à vendre",californie,0.0,72.0,72.0,2.0,1.0,1.0,15,800000.0
"appartements, à vendre",californie,1.0,118.0,160.0,3.0,2.0,1.0,15,1540000.0
"appartements, à vendre",aïn borja,2.0,118.0,158.0,3.0,1.0,2.0,20,920000.0
"appartements, à vendre",oasis,3.0,95.0,95.0,2.0,2.0,1.0,5,1390000.0
"appartements, à vendre",ben m'sick,2.0,56.0,56.0,4.0,3.0,2.0,15,1500000.0
"appartements, à vendre",maarif,1.0,134.0,143.0,3.0,2.0,1.0,15,1860000.0
"appartements, à vendre",belvédère,1.0,116.0,116.0,2.0,1.0,2.0,15,1499997.0
"appartements, à vendre",hay hassani,4.0,53.0,53.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",bourgogne,3.0,134.0,134.0,3.0,2.0,3.0,15,1550000.0
"appartements, à vendre",maarif,2.0,76.0,76.0,2.0,1.0,1.0,15,1100000.0
"appartements, à vendre",aïn sebaâ,2.0,57.0,57.0,2.0,1.0,1.0,5,420000.0
"appartements, à vendre",al qods,4.0,70.0,80.0,2.0,2.0,1.0,15,650000.0
"appartements, à vendre",sidi bernoussi,1.0,84.0,84.0,2.0,1.0,2.0,1,360000.0
"appartements, à vendre",roches noires,5.0,112.0,112.0,2.0,1.0,1.0,20,3850000.0
"appartements, à vendre",maarif,4.0,120.0,120.0,3.0,2.0,1.0,20,1140000.0
"appartements, à vendre",aïn sebaâ,3.0,58.0,64.0,2.0,1.0,1.0,10,50000000.0
"appartements, à vendre",hay hassani,3.0,45.0,45.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",2 mars,2.0,122.0,136.0,3.0,2.0,1.0,1,2100000.0
"appartements, à vendre",oulfa,1.0,71.0,71.0,2.0,2.0,1.0,5,850000.0
"appartements, à vendre",sidi othmane,5.0,15.0,15.0,7.0,4.0,4.0,20,620000.0
"appartements, à vendre",autre secteur,3.0,50.0,50.0,2.0,1.0,1.0,5,330000.0
"appartements, à vendre",sidi bernoussi,4.0,58.0,64.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",la gironde,0.0,46.0,46.0,1.0,1.0,1.0,15,560000.0
"appartements, à vendre",2 mars,1.0,119.0,119.0,2.0,2.0,1.0,15,1420000.0
"appartements, à vendre",aïn borja,4.0,97.0,97.0,3.0,2.0,1.0,15,730000.0
"appartements, à vendre",oulfa,2.0,58.0,58.0,3.0,1.0,1.0,15,490000.0
"appartements, à vendre",aïn chock,4.0,73.0,73.0,2.0,2.0,1.0,15,810000.0
"appartements, à vendre",sidi moumen,4.0,79.0,79.0,2.0,3.0,1.0,20,400000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",oulfa,1.0,50.0,50.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",hay hassani,4.0,56.0,56.0,3.0,1.0,1.0,1,23000000.0
"appartements, à vendre",hay hassani,4.0,56.0,56.0,2.0,1.0,1.0,1,23000000.0
"appartements, à vendre",racine,5.0,177.0,190.0,3.0,3.0,3.0,10,3000000.0
"appartements, à vendre",hay hassani,1.0,74.0,74.0,2.0,2.0,1.0,20,8400000.0
"appartements, à vendre",oulfa,2.0,48.0,48.0,2.0,1.0,1.0,5,380000.0
"appartements, à vendre",sidi bernoussi,1.0,50.0,50.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",sidi maarouf,2.0,132.0,140.0,3.0,3.0,1.0,1,1280000.0
"appartements, à vendre",sbata,3.0,92.0,109.0,3.0,1.0,1.0,20,700000.0
"appartements, à vendre",aïn chock,1.0,116.0,116.0,2.0,2.0,1.0,1,3500.0
"appartements, à vendre",sidi moumen,0.0,75.0,75.0,2.0,1.0,2.0,15,560000.0
"appartements, à vendre",oulfa,4.0,47.0,50.0,2.0,1.0,1.0,5,340000.0
"appartements, à vendre",roches noires,3.0,85.0,73.0,2.0,1.0,2.0,15,700000.0
"appartements, à vendre",aïn chock,3.0,59.0,60.0,2.0,1.0,1.0,5,745000.0
"appartements, à vendre",beauséjour,1.0,76.0,76.0,1.0,2.0,1.0,20,750000.0
"appartements, à vendre",sidi maarouf,1.0,120.0,120.0,4.0,2.0,1.0,10,800000.0
"appartements, à vendre",sidi maarouf,1.0,110.0,120.0,4.0,2.0,1.0,5,800000.0
"appartements, à vendre",maarif,1.0,43.0,43.0,1.0,1.0,1.0,5,950000.0
"appartements, à vendre",sidi moumen,3.0,50.0,50.0,2.0,1.0,1.0,10,310000.0
"appartements, à vendre",sidi moumen,1.0,83.0,98.0,3.0,2.0,1.0,1,750000.0
"appartements, à vendre",aïn sebaâ,3.0,88.0,102.0,3.0,2.0,1.0,1,11500.0
"appartements, à vendre",oasis,1.0,160.0,160.0,3.0,3.0,1.0,15,18000.0
"appartements, à vendre",route d'el jadida,4.0,54.0,56.0,2.0,1.0,1.0,10,265000.0
"appartements, à vendre",maarif,4.0,114.0,114.0,3.0,2.0,1.0,20,1400000.0
"appartements, à vendre",hay inara,1.0,62.0,62.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",aïn sebaâ,3.0,68.0,68.0,2.0,1.0,1.0,15,490000.0
"appartements, à vendre",aïn chock,1.0,138.0,201.0,3.0,3.0,1.0,1,2700000.0
"appartements, à vendre",lissasfa,2.0,53.0,53.0,2.0,1.0,1.0,10,450000.0
"appartements, à vendre",oulfa,0.0,60.0,60.0,2.0,1.0,1.0,15,700000.0
"appartements, à vendre",sidi bernoussi,0.0,48.0,48.0,1.0,1.0,1.0,1,260000.0
"appartements, à vendre",sidi maarouf,5.0,100.0,104.0,4.0,2.0,1.0,10,12500.0
"appartements, à vendre",oulfa,0.0,60.0,60.0,3.0,1.0,1.0,15,700000.0
"appartements, à vendre",maarif,5.0,96.0,96.0,2.0,2.0,1.0,10,1000000.0
"appartements, à vendre",sidi maarouf,3.0,60.0,60.0,2.0,1.0,1.0,15,440000.0
"appartements, à vendre",anfa,1.0,70.0,80.0,2.0,1.0,1.0,10,1200000.0
"appartements, à vendre",oasis,1.0,92.0,92.0,2.0,2.0,1.0,15,1300000.0
"appartements, à vendre",aïn chock,2.0,74.0,74.0,3.0,2.0,1.0,15,810000.0
"appartements, à vendre",oulfa,2.0,58.0,58.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",sidi moumen,3.0,57.0,60.0,2.0,1.0,0.0,15,360000.0
"appartements, à vendre",bourgogne,2.0,69.0,74.0,2.0,2.0,2.0,1,18500.0
"appartements, à vendre",oulfa,2.0,58.0,58.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",sidi moumen,3.0,57.0,60.0,2.0,1.0,0.0,15,360000.0
"appartements, à vendre",sidi maarouf,1.0,70.0,70.0,2.0,1.0,1.0,10,390000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,280000.0
"appartements, à vendre",aïn sebaâ,2.0,106.0,117.0,4.0,2.0,1.0,1,10200.0
"appartements, à vendre",sidi moumen,2.0,81.0,99.0,2.0,2.0,1.0,5,1600000.0
"appartements, à vendre",sidi bernoussi,1.0,69.0,69.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",aïn borja,6.0,78.0,78.0,2.0,1.0,1.0,20,680000.0
"appartements, à vendre",oulfa,0.0,84.0,84.0,4.0,2.0,1.0,5,3600000.0
"appartements, à vendre",aïn chock,2.0,100.0,325.0,4.0,4.0,2.0,15,4500000.0
"appartements, à vendre",maarif,1.0,113.0,126.0,2.0,1.0,2.0,20,1300000.0
"appartements, à vendre",ben ejdia,1.0,105.0,105.0,2.0,2.0,2.0,10,1627500.0
"appartements, à vendre",industriel nord,1.0,16371.0,16371.0,1.0,1.0,1.0,20,50000000.0
"appartements, à vendre",lissasfa,0.0,56.0,56.0,2.0,1.0,1.0,5,300000.0
"appartements, à vendre",californie,4.0,250.0,250.0,4.0,2.0,5.0,15,3300000.0
"appartements, à vendre",maarif,6.0,210.0,210.0,3.0,3.0,2.0,15,3500000.0
"appartements, à vendre",lissasfa,0.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",sidi maarouf,2.0,132.0,140.0,3.0,3.0,1.0,1,1280000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",aïn sebaâ,2.0,90.0,90.0,3.0,2.0,1.0,1,11200.0
"appartements, à vendre",autre secteur,4.0,72.0,80.0,2.0,1.0,1.0,10,720000.0
"appartements, à vendre",sidi moumen,3.0,52.0,52.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",autre secteur,0.0,111.0,111.0,4.0,3.0,1.0,1,540000.0
"appartements, à vendre",roches noires,2.0,90.0,90.0,2.0,2.0,1.0,10,1050000.0
"appartements, à vendre",aïn sebaâ,2.0,67.0,67.0,2.0,2.0,1.0,5,720000.0
"appartements, à vendre",belvédère,3.0,159.0,169.0,4.0,3.0,2.0,20,1550000.0
"appartements, à vendre",lissasfa,3.0,53.0,53.0,2.0,0.0,0.0,15,340000.0
"appartements, à vendre",aïn sebaâ,2.0,59.0,63.0,2.0,1.0,1.0,10,390000.0
"appartements, à vendre",oulfa,1.0,54.0,60.0,2.0,2.0,1.0,15,480000.0
"appartements, à vendre",bourgogne,2.0,112.0,112.0,2.0,2.0,2.0,20,920000.0
"appartements, à vendre",maarif,4.0,80.0,83.0,2.0,1.0,1.0,10,1650000.0
"appartements, à vendre",aïn borja,1.0,71.0,71.0,2.0,1.0,1.0,15,640000.0
"appartements, à vendre",aïn borja,3.0,80.0,80.0,3.0,1.0,1.0,20,640000.0
"appartements, à vendre",bourgogne,2.0,69.0,74.0,2.0,2.0,2.0,1,18500.0
"appartements, à vendre",aïn chock,3.0,100.0,100.0,2.0,1.0,2.0,15,1200000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,5,440000.0
"appartements, à vendre",al fida,2.0,75.0,75.0,2.0,2.0,1.0,10,780000.0
"appartements, à vendre",aïn chock,1.0,81.0,81.0,2.0,2.0,1.0,10,1100000.0
"appartements, à vendre",sidi moumen,4.0,56.0,60.0,2.0,1.0,1.0,5,370000.0
"appartements, à vendre",oulfa,4.0,56.0,56.0,4.0,1.0,1.0,10,450000.0
"appartements, à vendre",hay hassani,1.0,74.0,74.0,2.0,1.0,2.0,15,700000.0
"appartements, à vendre",oulfa,1.0,105.0,112.0,3.0,2.0,2.0,5,1480000.0
"appartements, à vendre",oulfa,1.0,60.0,60.0,2.0,1.0,1.0,10,480000.0
"appartements, à vendre",aïn sebaâ,3.0,61.0,64.0,3.0,1.0,1.0,10,630000.0
"appartements, à vendre",hay inara,1.0,92.0,100.0,3.0,1.0,1.0,15,96000000.0
"appartements, à vendre",aïn borja,4.0,51.0,51.0,1.0,1.0,1.0,1,580000.0
"appartements, à vendre",la gironde,2.0,66.0,69.0,2.0,2.0,1.0,5,740000.0
"appartements, à vendre",aïn sebaâ,1.0,80.0,80.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",hay hassani,1.0,72.0,72.0,2.0,2.0,2.0,15,660000.0
"appartements, à vendre",oulfa,3.0,84.0,84.0,2.0,1.0,1.0,15,960000.0
"appartements, à vendre",hay mohammadi,7.0,56.0,60.0,2.0,1.0,1.0,15,3800000.0
"appartements, à vendre",oulfa,3.0,65.0,65.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",la gironde,1.0,132.0,132.0,3.0,2.0,1.0,15,1400000.0
"appartements, à vendre",la gironde,4.0,93.0,93.0,5.0,2.0,2.0,10,1000000.0
"appartements, à vendre",la gironde,2.0,77.0,77.0,2.0,2.0,1.0,15,1100000.0
"appartements, à vendre",anfa,5.0,136.0,142.0,3.0,2.0,1.0,5,4250000.0
"appartements, à vendre",sidi bernoussi,4.0,56.0,56.0,3.0,1.0,1.0,1,270000.0
"appartements, à vendre",sidi moumen,4.0,55.0,55.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",quartier des hôpitaux,5.0,209.0,209.0,4.0,2.0,2.0,10,2790000.0
"appartements, à vendre",maarif,5.0,113.0,113.0,3.0,2.0,2.0,15,1080000.0
"appartements, à vendre",palmier,1.0,169.0,189.0,3.0,2.0,2.0,15,2970000.0
"appartements, à vendre",oulfa,2.0,69.0,69.0,3.0,1.0,1.0,15,590000.0
"appartements, à vendre",centre ville,2.0,120.0,120.0,2.0,2.0,2.0,5,1300000.0
"appartements, à vendre",al fida,7.0,65.0,87.0,2.0,2.0,1.0,5,720000.0
"appartements, à vendre",oulfa,1.0,47.0,47.0,2.0,1.0,1.0,15,370000.0
"appartements, à vendre",belvédère,2.0,71.0,71.0,3.0,1.0,1.0,20,840000.0
"appartements, à vendre",maarif,3.0,75.0,75.0,2.0,1.0,1.0,15,1000000.0
"appartements, à vendre",autre secteur,3.0,150.0,150.0,3.0,3.0,2.0,1,9500.0
"appartements, à vendre",al madina aljadida,2.0,66.0,66.0,2.0,1.0,1.0,5,540000.0
"appartements, à vendre",maarif,3.0,176.0,176.0,2.0,2.0,4.0,1,210.0
"appartements, à vendre",la gironde,3.0,86.0,97.0,2.0,2.0,1.0,1,8500.0
"appartements, à vendre",bourgogne,0.0,125.0,155.0,2.0,3.0,2.0,15,1320000.0
"appartements, à vendre",maarif,5.0,132.0,142.0,3.0,2.0,1.0,15,1720000.0
"appartements, à vendre",maarif,3.0,110.0,110.0,3.0,2.0,1.0,20,1100000.0
"appartements, à vendre",californie,2.0,152.0,152.0,4.0,2.0,1.0,5,2550000.0
"appartements, à vendre",beauséjour,4.0,105.0,117.0,2.0,2.0,2.0,10,1400000.0
"appartements, à vendre",la gironde,2.0,86.0,102.0,2.0,2.0,2.0,10,890000.0
"appartements, à vendre",2 mars,3.0,152.0,152.0,3.0,2.0,3.0,15,2000000.0
"appartements, à vendre",casablanca finance city,4.0,125.0,125.0,2.0,2.0,1.0,1,2400000.0
"appartements, à vendre",gauthier,1.0,152.0,152.0,3.0,2.0,1.0,15,2800000.0
"appartements, à vendre",sidi moumen,3.0,67.0,72.0,2.0,1.0,1.0,10,560000.0
"appartements, à vendre",sidi bernoussi,2.0,78.0,92.0,2.0,1.0,1.0,15,637000.0
"appartements, à vendre",autre secteur,3.0,91.0,91.0,2.0,1.0,1.0,5,700000.0
"appartements, à vendre",lissasfa,2.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",quartier des hôpitaux,2.0,174.0,174.0,3.0,2.0,2.0,15,2450000.0
"appartements, à vendre",oulfa,1.0,55.0,55.0,2.0,1.0,1.0,10,270000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",oulfa,2.0,56.0,56.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",sidi moumen,4.0,95.0,95.0,3.0,2.0,1.0,10,760000.0
"appartements, à vendre",2 mars,3.0,116.0,124.0,3.0,2.0,2.0,15,1650000.0
"appartements, à vendre",centre ville,1.0,89.0,89.0,3.0,2.0,1.0,15,1050000.0
"appartements, à vendre",autre secteur,2.0,130.0,140.0,3.0,3.0,1.0,10,2400000.0
"appartements, à vendre",sidi moumen,2.0,85.0,112.0,3.0,1.0,1.0,10,750000.0
"appartements, à vendre",belvédère,1.0,135.0,269.0,3.0,1.0,1.0,20,950000.0
"appartements, à vendre",val fleuri,4.0,134.0,134.0,3.0,2.0,1.0,15,1809000.0
"appartements, à vendre",oulfa,2.0,50.0,51.0,2.0,3.0,1.0,10,350000.0
"appartements, à vendre",ben m'sick,2.0,69.0,69.0,2.0,1.0,1.0,10,660000.0
"appartements, à vendre",bournazil,2.0,93.0,100.0,3.0,2.0,1.0,5,780000.0
"appartements, à vendre",maarif,4.0,126.0,130.0,3.0,2.0,3.0,15,2400000.0
"appartements, à vendre",maarif,6.0,47.0,47.0,1.0,1.0,1.0,15,1150000.0
"appartements, à vendre",al fida,0.0,96.0,96.0,3.0,1.0,2.0,20,900000.0
"appartements, à vendre",sidi bernoussi,1.0,102.0,116.0,3.0,1.0,1.0,20,650000.0
"appartements, à vendre",hay hassani,3.0,48.0,48.0,2.0,1.0,1.0,5,32000.0
"appartements, à vendre",hay hassani,1.0,46.0,46.0,2.0,1.0,1.0,5,380000.0
"appartements, à vendre",oulfa,1.0,48.0,53.0,3.0,1.0,1.0,5,320000.0
"appartements, à vendre",oulfa,1.0,127.0,143.0,2.0,2.0,2.0,15,1397000.0
"appartements, à vendre",ben m'sick,1.0,12.0,1.0,1.0,0.0,0.0,15,50.0
"appartements, à vendre",sidi bernoussi,3.0,67.0,67.0,2.0,2.0,1.0,5,600000.0
"appartements, à vendre",ben m'sick,2.0,69.0,69.0,2.0,1.0,1.0,10,670000.0
"appartements, à vendre",oulfa,0.0,85.0,85.0,2.0,2.0,1.0,5,650000.0
"appartements, à vendre",aïn sebaâ,4.0,62.0,62.0,2.0,1.0,1.0,5,660000.0
"appartements, à vendre",aïn sebaâ,1.0,88.0,88.0,2.0,1.0,1.0,15,390000.0
"appartements, à vendre",bourgogne,2.0,122.0,122.0,3.0,2.0,2.0,15,1600000.0
"appartements, à vendre",autre secteur,2.0,48.0,50.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",hay hana,4.0,68.0,68.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",hay inara,4.0,68.0,68.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",aïn sebaâ,3.0,58.0,58.0,2.0,1.0,1.0,10,510000.0
"appartements, à vendre",autre secteur,1.0,63.0,64.0,2.0,1.0,1.0,1,340000.0
"appartements, à vendre",anfa,4.0,130.0,137.0,3.0,3.0,2.0,10,2900000.0
"appartements, à vendre",centre ville,4.0,85.0,85.0,2.0,1.0,1.0,20,1200000.0
"appartements, à vendre",hay hassani,5.0,121.0,164.0,2.0,2.0,2.0,15,1650000.0
"appartements, à vendre",sidi bernoussi,1.0,66.0,66.0,2.0,1.0,1.0,20,420000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",sidi moumen,3.0,57.0,60.0,3.0,1.0,1.0,15,360000.0
"appartements, à vendre",2 mars,3.0,120.0,120.0,3.0,2.0,2.0,15,1700000.0
"appartements, à vendre",sidi maarouf,2.0,280.0,280.0,5.0,3.0,5.0,15,1950000.0
